State/UT,Latitude,Longitude,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
MAHARASHTRA,,,Gadchiroli,2020,94.63302226964461,226.0072671610908,130.36544262498555,70.35283316849575,102.4169328578816,102.89944188697362,71.28945653799717,154.3983471835758,191.92916468891661,53.103989520701575,105.64897063833087,147.78956106610153,1450.8344296046953,320.6402894307354,303.1352086513629,520.5164102974632,306.542521225134
MAHARASHTRA,,,Gadchiroli,2021,81.53771452596071,225.76207177685183,167.69541589624743,104.8873616420322,128.9720784967018,140.46916505498348,92.88049034445413,171.98352730084537,208.2838772097618,58.553904598536135,104.61185175348766,140.76572675415616,1626.4031853540187,307.29978630281255,401.5548560349814,613.6170599100448,303.93148310617994
MAHARASHTRA,,,Gadchiroli,2022,58.5407339929731,235.25628155202423,134.7169154933206,69.90963301582595,121.5164758429118,122.02263860587891,71.23518781631451,156.25035482980923,207.1184623234517,66.25370160022037,109.82402586476204,137.08289934927785,1489.7273102867703,293.79701554499735,326.1430243520584,556.6266435754544,313.16062681426024
MAHARASHTRA,,,Gadchiroli,2023,76.03167299537478,226.20370446823006,144.4600592194434,104.2313032806576,122.95949082503331,106.05199652678427,97.21928912471172,185.56535085273674,187.5092752033694,41.28839123325891,88.4274289580091,139.75879152418543,1519.7067542117948,302.23537746360483,371.6508533251343,576.3459117076021,269.4746117154534
MAHARASHTRA,,,Chandrapur,2017,125.93821321007604,225.2884862929048,165.23914728553765,241.7057097253996,225.39298664506148,105.03094452259467,163.48134681204195,145.8047434739368,111.04965215744969,236.63812854298243,89.89459730234323,201.44775560206466,2036.911711572393,351.22669950298086,632.3378436559988,525.3666869660232,527.9804814473903
MAHARASHTRA,,,Chandrapur,2018,130.5043719895658,207.70347903892846,141.5818851062655,210.93280996578503,230.12907938801217,97.21218538467855,181.6457829922985,130.5353542643178,103.774750509509,253.50177930125244,85.18052032388638,194.55629550057375,1967.2582937650734,338.20785102849425,582.6437744600627,513.1680731508038,533.2385951257127
MAHARASHTRA,,,Chandrapur,2019,121.20525359179217,232.58469696247755,137.50016401854816,241.56964151380154,200.7109054795901,80.31952353423532,181.45087235084634,121.27857155217339,104.16425100713313,231.41268677833568,98.88174918504087,221.6836967038529,1972.762012677827,353.7899505542697,579.7807110119398,487.2132184443882,551.9781326672294
MAHARASHTRA,,,Chandrapur,2020,106.24325244654204,242.74932154577675,141.29301472043264,229.6247024661128,200.32030737526568,99.99914474463739,157.82030210289744,132.36810258659216,112.78127137888454,234.93867668017057,80.72953197262787,200.55227998019328,1939.4199080001333,348.9925739923188,571.2380245618111,502.9688208130115,516.2204886329918
MAHARASHTRA,,,Chandrapur,2021,121.67680519206748,223.56634912590027,132.4854138140798,234.16663277390964,216.279774898679,95.21208423334198,150.56145831144883,146.3613394297756,109.45419931492926,256.3257504654803,81.77254349165315,218.8789633450219,1986.7413143962872,345.24315431796776,582.9318214866685,501.58908128949565,556.9772573021554
MAHARASHTRA,,,Chandrapur,2022,125.71769865494628,244.52514401193804,154.40556437132972,217.16891771300877,203.9264646635981,77.11185238990878,172.0525732879213,130.21082955717492,91.04604859248158,224.6761824944437,80.56194533950953,199.66751151971795,1921.0707325959788,370.2428426668843,575.5009467479365,470.42130382748655,504.9056393536712
MAHARASHTRA,,,Chandrapur,2023,137.46562017029095,232.74807039635232,157.19701881540132,227.39201366509457,211.6130406018302,85.23323380770123,174.77334489293202,120.37681530073242,96.26588783982452,223.02910047092362,90.15280512306269,185.59478685689584,1941.8417379410416,370.21369056664327,596.2020730823261,476.64928184119015,498.77669245088214
MAHARASHTRA,,,Yavatmal,2017,196.53938392830958,138.89686922210515,149.3025668160632,204.8162777303042,128.04674512905518,90.80242565234198,137.46187288690578,251.13163075025574,147.83551224467115,80.33241932111551,79.02968228969911,221.67900873500992,1825.8743947058365,335.4362531504147,482.1655896754226,627.2314415341747,381.04111034582456
MAHARASHTRA,,,Yavatmal,2018,221.95109303828278,138.22155216885986,150.29573554289564,212.42686240306395,127.78845892279762,74.58660697467016,148.2766951206303,226.24478477849325,157.32404676738497,71.75502101896156,58.408899347549536,223.85345219019177,1811.1332082737815,360.17264520714264,490.51105686875724,606.4321336411787,354.01737255670287
MAHARASHTRA,,,Yavatmal,2019,212.44560452140038,149.26012316436672,155.33333899628593,205.50134439409018,119.85255270138089,75.36504802362103,160.95902601642,244.25987579057355,150.12528731112576,98.07384810716594,68.93166314768393,246.14990768167036,1886.2576198557845,361.7057276857671,480.687236091757,630.7092371417403,413.1554189365202
MAHARASHTRA,,,Yavatmal,2020,198.05582557538412,124.65534264342557,131.67656976887196,220.48630864301964,139.33463244935862,108.30186390023627,141.89321876034487,256.38277683771855,143.59752930988606,78.40818127886708,89.90625901109861,231.11080739098088,1863.8093155691924,322.7111682188097,491.49751086125025,650.1753888081857,399.42524768094654
MAHARASHTRA,,,Yavatmal,2021,223.3573470185318,133.62705080205205,154.55686533174838,212.46291434443762,125.83725697326665,100.89032441085673,160.09171762257415,256.86877921897786,150.74517579624398,93.14283584827156,69.68330492483916,211.35599062739936,1892.6195629191993,356.98439782058387,492.85703664945265,668.5959970486527,374.1821314005101
MAHARASHTRA,,,Yavatmal,2022,209.65922406763616,123.88032906632287,151.10764534939625,239.19586147480643,143.4849550687438,100.77711219457339,170.09657163847518,235.49689615598183,132.71106328236277,66.5809486152178,79.183166753649,218.75051849197817,1870.9242921591438,333.53955313395903,533.7884618929465,639.0816432713932,364.514633860845
MAHARASHTRA,,,Yavatmal,2023,216.62622812006586,123.11018795370843,124.67147397441187,239.03425208078872,120.73906370177208,89.29130594321781,175.92687506013078,258.242122701425,128.9512784367491,91.64755686060147,82.32066902012386,241.25332753304733,1891.8143413860423,339.7364160737743,484.4447897569726,652.4115821415228,415.22155341377265
MAHARASHTRA,,,Nanded,2017,230.9036693489028,176.6386738916741,227.00759847915106,165.25623845860133,206.31407226192746,213.0222128992341,156.49741014615438,131.2613810120324,75.07680395450275,92.79242812388456,232.92829251098232,90.72778408876667,1998.4265651758137,407.5423432405769,598.5779091996799,575.8578080119237,416.44850472363356
MAHARASHTRA,,,Nanded,2018,212.63230619214133,164.4627050910665,211.45911853220025,190.96497900734153,222.40702435775677,182.65201330684602,177.08920416144628,141.74952825876085,72.90366144234464,79.87750139182663,228.1560455050238,68.33711253722858,1952.6911997839832,377.09501128320784,624.8311218972985,574.3944071693978,376.370659434079
MAHARASHTRA,,,Nanded,2019,243.4043040675771,164.9366083206284,220.49450037296674,171.3293672638157,206.81759547924145,186.0717557968482,186.88344146811315,136.00080151760014,77.9823161529563,101.43358440561931,228.43505256771914,96.18600128519196,2019.9753286982777,408.34091238820554,598.6414631160239,586.9383149355178,426.0546382585304
MAHARASHTRA,,,Nanded,2020,234.527339966532,191.94702662396244,212.9433594004634,184.98520525129825,210.3527841039893,214.9132018489559,169.68530808709014,154.10430789630408,56.293664507980836,90.36965908283027,235.9178531686422,80.73569799667504,2036.7754079347242,426.47436659049447,608.281348755751,594.9964823403309,407.0232102481475
MAHARASHTRA,,,Nanded,2021,219.55878877291028,175.53732357460706,226.36495238244433,155.93693313340796,193.34509199797208,198.59696282403868,163.02347237126565,156.20851382072743,67.32687888150099,105.05736335317052,224.03096216103538,99.51567891021247,1984.5029221832929,395.0961123475173,575.6469775138244,585.1558278975328,428.60400442441835
MAHARASHTRA,,,Nanded,2022,223.9840995476665,178.78618820950615,230.3975678548323,175.57663818663443,217.40724543881026,213.79314297045795,190.16262445277076,141.65999758276126,56.06937272500215,115.75210366404674,230.31162581586148,64.67175872769016,2038.5723651760397,402.77028775717264,623.381451480277,601.6851377309921,410.73548820759834
MAHARASHTRA,,,Nanded,2023,243.61834322786774,186.03781538453183,240.8154054057199,179.60540991735033,192.02782383461818,190.22737356880708,188.7625724458889,128.8655423524141,43.775430611834246,105.98554148245778,202.1587404202009,91.35018086698938,1993.2301795186806,429.65615861239957,612.4486391576884,551.6309189789444,399.49446276964807
MAHARASHTRA,,,Hingoli,2017,152.77665460101545,193.9681951898196,129.0470771588032,145.54182931804982,57.48885834259214,161.72070413861533,219.58837869223174,212.05034254981996,131.15069611402782,199.7292480659093,110.48948835711312,65.72943024674962,1779.2809027747471,346.744849790835,332.0777648194452,724.5101214946949,375.94816666977204
MAHARASHTRA,,,Hingoli,2018,167.40322437337664,204.83127681844465,146.37197066004384,145.71990841236519,61.40345852027162,153.57872299984203,220.02684661934887,234.93828977681926,112.3052964082328,198.4850255722912,114.92866876057533,58.144262378462955,1818.1369513000748,372.2345011918213,353.49533759268064,720.849155804243,371.55795671132944
MAHARASHTRA,,,Hingoli,2019,169.54548370221988,214.71839322877182,152.4549403306228,165.4652978019057,66.19025706366034,162.84068860859517,220.95416318957226,202.42401568777353,125.4136162856998,186.35339274994917,101.57342878771067,57.67733973032054,1825.6110171668015,384.2638769309917,384.1104951961889,711.6324837716409,345.60416126798043
MAHARASHTRA,,,Hingoli,2020,134.16111888690847,231.52008565140838,131.3189801812939,157.60286104102548,62.2806318594409,160.035517564657,202.58989657546306,228.1258116307837,116.91017717090179,188.01272209514974,115.71874214018,67.41347998960828,1795.6900247868202,365.6812045383168,351.2024730817603,707.6614029418055,371.144944224938
MAHARASHTRA,,,Hingoli,2021,152.11033620622916,225.21957399849836,148.33222591351256,153.1499348898206,48.16161938608471,141.05284765068785,203.1728958277484,233.7274281415176,121.33066916881012,178.21448401277374,84.372805531093,81.87724715899625,1770.722067885772,377.3299102047275,349.64378018941784,699.283840788764,344.46453670286303
MAHARASHTRA,,,Hingoli,2022,133.5764904668149,196.54574621581907,146.0754308692583,172.7555259318134,44.08869649290859,168.6597718662189,187.09579768913986,206.2666863527668,106.03490785272479,208.6946107654085,85.78901043989744,81.23780421063374,1736.8204791534044,330.12223668263397,362.9196532939803,668.0571637608504,375.7214254159397
MAHARASHTRA,,,Hingoli,2023,150.05926002923655,199.0366128077429,165.18450302278922,170.23499482470788,40.90465563495207,160.29051690600636,197.8985602714789,217.23208655418802,113.09892859078359,187.2450024963796,122.63300573350548,89.85223989581489,1813.6703667675854,349.0958728369794,376.32415348244916,688.5200923224568,399.7302481257
MAHARASHTRA,,,Parbhani,2017,113.7441810527551,214.26023526033774,104.641701707973,175.65300239781567,199.7518906525072,211.38208354280002,229.25394099605373,200.21538134378812,56.94207945631385,196.4075010411506,208.7785176530407,218.1438277210958,2129.174342825632,328.00441631309286,480.0465947582959,697.7934853389557,623.3298464152871
MAHARASHTRA,,,Parbhani,2018,136.89231324590548,238.93586808659913,82.9911220055422,195.9868237566315,179.91818391494454,219.64896865101647,244.10048310180193,216.93572086865078,59.36825691456404,199.88488269866642,193.2261734545524,201.19511036777553,2169.0839070666507,375.82818133250464,458.8961296771182,740.0534295360333,594.3061665209943
MAHARASHTRA,,,Parbhani,2019,111.22162223168166,211.44552987785312,72.72254998351987,176.13646306085965,189.6637993894284,199.02356841241087,255.3784587567876,219.52008872749587,74.20701734117344,182.85984455335125,200.21816804586,207.60291891959625,2100.000029300018,322.66715210953475,438.5228124338079,748.1291332378678,590.6809315188075
MAHARASHTRA,,,Parbhani,2020,111.76611213095748,216.23797576605352,100.58531591114834,188.93209133085088,169.02823214431615,222.1123620962245,232.4599034446764,211.7078033758823,67.68143837208294,176.32999654490746,224.20422822095344,192.9373428993716,2113.982802237425,328.004087897011,458.5456393863153,733.9615072888662,593.4715676652326
MAHARASHTRA,,,Parbhani,2021,103.7036607243373,246.92740268942165,69.81975595337957,179.30807950408786,206.37383013201696,194.00144988496706,243.2069549561656,214.97421391260562,61.97571248226291,194.0485538653964,206.19536268064348,190.19737249790376,2110.7323492831883,350.63106341375897,455.5016655894844,714.1583312360011,590.4412890439437
MAHARASHTRA,,,Parbhani,2022,128.2893196899659,237.6747212458709,104.71381314460007,178.1047127396285,197.2932689053107,217.24983138825627,262.22489976021,227.46871927204637,63.651913729742446,213.6246293161409,223.03388026388134,224.27220533413524,2277.601914789789,365.9640409358368,480.11179478953926,770.595364150255,660.9307149141575
MAHARASHTRA,,,Parbhani,2023,99.14530783383444,220.37186022231967,80.06250386997695,198.5370273828858,170.51991326138085,214.2214885760782,250.93532639995996,205.73412457456325,44.189377645860404,204.31836574843226,213.80533188325532,195.56152655320898,2097.402153951756,319.5171680561541,449.11944451424364,715.0803171964618,613.6852241848966
MAHARASHTRA,,,Jalna,2017,125.0868941146347,152.52212736100836,246.08936831489532,101.58118159850558,162.73111140044557,88.80145775139565,213.0540592350869,206.63775673245644,88.64422490962244,102.21083572576131,157.97258467602782,149.4070266709316,1794.7386284907716,277.6090214756431,510.4016613138465,597.1374986285614,409.59044707272074
MAHARASHTRA,,,Jalna,2018,129.39374381649935,158.39196167659617,248.9737807328948,94.02605319478928,165.84491898081993,92.91769892013403,224.4418925713054,224.03539636136364,77.52190027836917,120.88579741319695,120.46141637510996,122.34197577739877,1779.2365360984775,287.7857054930955,508.844752908504,618.9168881311723,363.6891895657057
MAHARASHTRA,,,Jalna,2019,148.08557440193465,181.6413100787977,242.8737643047378,97.26853355288955,199.34101154178398,101.56992018795214,202.70921198937663,237.08941017943135,84.98910242096201,134.83352231314268,141.15592259936923,149.3458283123321,1920.9031118827095,329.72688448073234,539.4833093994114,626.3576447777222,425.33527322484395
MAHARASHTRA,,,Jalna,2020,120.86190992501925,174.273458887424,244.9890409143797,96.05375974267226,163.09269247390037,83.34085104093336,232.83915024231985,228.72110249381777,76.99497496432191,122.85285492400618,127.01970561486493,149.3319158508753,1820.3714170745347,295.13536881244323,504.13549313095234,621.8960787413929,399.20447638974645
MAHARASHTRA,,,Jalna,2021,128.06143925316016,166.91966904588492,225.72899014685385,82.88460177833377,178.28003790494242,78.33430360453406,198.15476642127987,222.1316862248892,83.10740235802771,114.32393693053629,155.72690474308988,147.56953537905167,1781.2232737905833,294.9811082990451,486.89362983013007,581.7281586087308,417.62037705267784
MAHARASHTRA,,,Jalna,2022,133.80061696061722,156.48798094159108,225.74154925760456,62.377686130031364,176.96179822045508,81.0464811580782,226.93853529223918,222.47414731271067,78.53685595230348,123.72254132334515,130.9367609111875,141.0172729975867,1760.04222645775,290.28859790220827,465.081033608091,608.9960197153316,395.6765752321194
MAHARASHTRA,,,Jalna,2023,128.439339759541,158.65202258243508,256.2755926247455,99.16824714596414,163.20768800357456,73.62168546246919,207.8365661157513,231.0141112242988,81.35476601953408,123.50870699241099,124.67218677201478,147.87998822439206,1795.6309009271313,287.0913623419761,518.6515277742842,593.8271288220533,396.06088198881787
MAHARASHTRA,,,Aurangabad,2017,193.06616635112306,244.07711711134854,94.58451156827354,165.20959956496034,85.060651181286,144.21529401895356,229.22663848712597,117.67620478315307,76.10569354036454,131.47959338533326,200.1639154551066,176.29119311682638,1857.156578563855,437.1432834624716,344.85476231451986,567.2238308295971,507.9347019572662
MAHARASHTRA,,,Aurangabad,2018,199.27760914308496,223.38115482992694,98.29739564824412,140.8361257553038,73.84198271701973,160.44589617289455,268.0930496742874,139.83770572239635,57.271358271771575,155.2175379604288,171.89517579768926,176.73828359513294,1865.1332752881804,422.6587639730119,312.9755041205677,625.6480098413498,503.850997353251
MAHARASHTRA,,,Aurangabad,2019,218.14134011263303,209.63867532571933,118.45833834267921,142.91305652222812,72.97738054403568,138.96525886784596,264.5887557651053,120.10144148138404,75.405838569688,153.6367992765443,190.48598675489168,153.19011993453353,1858.502991497288,427.7800154383524,334.34877540894297,599.0612946840233,497.31290596596955
MAHARASHTRA,,,Aurangabad,2020,205.71357700625558,220.9117996124343,91.78114049931862,141.85957587314945,104.13066438001897,146.83604818356005,262.6296091771213,136.36010728992454,76.83194045750103,142.99000295922434,208.0656149747336,165.1808546141555,1903.2909350273974,426.62537661868987,337.77138075248706,622.6577051081068,516.2364725481134
MAHARASHTRA,,,Aurangabad,2021,198.01845639085553,234.79103423894045,89.5396671474274,151.38229588494602,89.17344951881637,164.7449645417445,266.7622291018224,118.4803125047595,78.49266512669402,153.4193702764101,178.03989160937817,180.19408124107116,1903.0384175828653,432.80949062979596,330.0954125511898,628.4801712750204,511.6533431268594
MAHARASHTRA,,,Aurangabad,2022,207.13402189836157,226.85705725388243,119.82134842198433,150.60558119633126,93.77893226852541,165.91256209101064,238.79443137179675,136.20299258398083,85.41993168352226,144.13682544461625,186.9847036045588,154.23052199330533,1909.8789098118757,433.99107915224397,364.205861886841,626.3299177303105,485.35205104248035
MAHARASHTRA,,,Aurangabad,2023,193.83069863939295,234.64121712289747,113.05251687308886,147.9361685732227,72.90718466020394,172.75765756324043,258.50591386670766,144.58787393946272,72.72645845437427,163.76262306580122,171.01500157060218,176.47744109278204,1922.2007554217766,428.47191576229045,333.8958701065155,648.5779038237852,511.25506572918545
MAHARASHTRA,,,Nashik,2017,181.1993143121386,196.35480722189084,253.02654498446242,157.8325728278635,190.61355734084913,210.1254920131034,223.875261190804,170.71218852879332,165.1140542051007,138.53177682757467,233.33578389615477,199.40128914471768,2320.1226424934534,377.55412153402943,601.472675153175,769.8269959378015,571.2688498684471
MAHARASHTRA,,,Nashik,2018,185.44809401886198,196.803261156715,248.44844603168062,172.35026829212774,189.67684905199124,215.32828231367142,230.2649217854315,155.09478014604514,170.1997881238688,138.89803534534377,242.106586517395,190.830960081576,2335.450272864708,382.251355175577,610.4755633757995,770.8877723690168,571.8355819443148
MAHARASHTRA,,,Nashik,2019,189.05826863620848,183.30042917579652,254.90853280508867,178.23855825971344,185.72292039665678,226.05874923960727,221.781944390491,155.5706064769401,169.5369120412012,147.934168881654,244.68094818098675,170.85334420584044,2327.6453826901848,372.358697812005,618.870011461459,772.9482121482396,563.4684612684812
MAHARASHTRA,,,Nashik,2020,172.29675612206702,189.25931517217796,225.0149841277215,154.5428985481015,185.59811693909654,219.43731109981232,234.43880383500988,173.77035270198175,140.43266025008856,152.34928022072668,223.7192888962968,201.21948023490398,2272.079248147985,361.556071294245,565.1559996149196,768.0791278868926,577.2880493519274
MAHARASHTRA,,,Nashik,2021,157.42621156815161,180.98118336704516,252.64109064738477,163.70914169539395,156.3431932819397,224.54251347231002,228.37584609343838,166.3359259324809,170.47396851117935,132.13336720642724,252.26867947503013,190.30663148613556,2275.537752736917,338.40739493519675,572.6934256247184,789.7282540094087,574.7086781675929
MAHARASHTRA,,,Nashik,2022,182.32116584878966,209.2311147931498,246.97611463466814,138.91285040419294,175.60037486242825,223.22153723890636,209.90947673092552,155.13901547263418,155.54577300954415,131.43767394704943,216.10588891163087,198.10639497948154,2242.5073808334005,391.55228064193943,561.4893399012893,743.8158024520102,545.6499578381618
MAHARASHTRA,,,Nashik,2023,152.72617385950787,180.50673014611004,225.36750597966846,144.7068132987963,188.84287149462924,237.21100643531935,229.5808403501694,149.93417952467527,136.76349785669595,119.14996285973204,225.83550982449634,194.16498218534315,2184.7900738151434,333.2329040056179,558.917190773094,753.48952416686,539.1504548695716
MAHARASHTRA,,,Thane,2017,147.66249500455643,180.32181800815493,110.40500535219888,91.76964637584749,146.00965609301625,131.98112476964235,138.3184831081111,82.08770614524481,68.19238034400661,135.35275718426894,255.26161299449004,172.89821911712795,1660.2609044966657,327.98431301271137,348.1843078210626,420.5796943670049,563.512589295887
MAHARASHTRA,,,Thane,2018,143.28632734351348,166.49031772524648,100.67663592588201,86.31827827038374,136.5600138074134,123.32459820595733,134.7912609819789,102.5864104221541,64.33549955780643,135.18397525155558,247.2488721278497,135.90245277530457,1576.7046423950455,309.77664506876,323.55492800367915,425.0377691678967,518.3353001547099
MAHARASHTRA,,,Thane,2019,144.49830106500121,161.73760331344747,107.72878913763314,100.5849006676272,160.9201042083819,129.53225811336478,140.2503634889752,82.79650819148446,85.55877583301094,155.7911823167938,251.98459729044401,134.26526191650632,1655.6486455426702,306.2359043784487,369.23379401364224,438.1379056268354,542.0410415237442
MAHARASHTRA,,,Thane,2020,135.24107720856534,189.00946992956617,113.19368997581651,88.07504244237644,156.95520340147448,118.58689324616245,149.7310531125573,75.27634337943687,71.70168758282796,145.8641530999433,262.3770262477311,164.71087143769333,1670.7225110641514,324.25054713813154,358.2239358196674,415.29597732098455,572.9520507853678
MAHARASHTRA,,,Thane,2021,122.24856142825853,178.05952889898936,125.84113832519265,100.89567016616769,158.06234371447076,135.55642811487672,144.75395628229364,79.77921216725943,84.03776105589455,136.04729409538174,254.48014126017586,150.87056698112622,1670.6326024900873,300.3080903272479,384.7991522058311,444.12735762032435,541.3980023366838
MAHARASHTRA,,,Thane,2022,119.11136493005637,176.26267006985444,125.03905327260401,102.07950828730127,151.8647631626984,120.86647306838539,137.05036038213208,78.08103882623061,54.595817251316795,156.63823662116866,229.46062304952795,156.0335753131052,1607.0834842343816,295.3740349999108,378.9833247226037,390.5936895280649,542.1324349838018
MAHARASHTRA,,,Thane,2023,119.48484016380694,180.09093367597967,102.82443620524187,110.54999403369425,143.9022058906833,134.9453986029796,130.53259249107805,78.47013244850608,90.35844899560945,131.0233245098675,251.49294557830459,149.37687581481802,1623.0521284105694,299.5757738397866,357.2766361296194,434.3065725381732,531.8931459029901
MAHARASHTRA,,,Mumbai Suburban,2017,72.16814748828622,243.64965536675422,88.43724134583724,224.71736288058872,47.84069297813589,193.47451076109155,156.69329532038267,143.6610163736189,233.37673276157025,253.26436951196757,193.80417983193286,144.40683582218261,1995.4940404423487,315.81780285504044,360.99529720456184,727.2055552166634,591.475385166083
MAHARASHTRA,,,Mumbai Suburban,2018,73.07783587235096,252.18120191153037,69.37583901006727,255.7017760036578,59.92925153726273,173.41508973034286,146.92301588455084,132.23188455345107,232.0652164512279,248.9869403744991,194.97431078673588,151.76148754245799,1990.623849658135,325.25903778388135,385.00686655098787,684.6352066195727,595.722738703693
MAHARASHTRA,,,Mumbai Suburban,2019,52.35532629405198,252.14435863231554,58.2128672854695,251.79466188506484,48.740971661888615,156.57061231914685,173.30927131123673,120.03694219816538,249.16625194176697,234.30334021580816,178.92611346442308,153.52535580168316,1929.0860730110207,304.49968492636754,358.74850083242296,699.0830777703159,566.7548094819144
MAHARASHTRA,,,Mumbai Suburban,2020,74.94107409760528,235.7982343180788,79.90035441492978,253.79093946312895,48.44919554963582,170.05614728616624,151.52970326933826,125.6157490657885,224.67943305683409,248.1424598474236,188.71986623076467,124.50416471459279,1926.127321314287,310.7393084156841,382.14048942769455,671.8810326781271,561.3664907927811
MAHARASHTRA,,,Mumbai Suburban,2021,64.2518004003346,250.52378817759993,74.7445820133253,237.98160782064676,54.36613808570138,177.58477510506276,152.47143302075108,126.57072920753741,227.46052157287806,237.77569596381957,187.0387265800364,149.98241650410446,1940.752214451798,314.7755885779345,367.09232791967344,684.0874589062294,574.7968390479605
MAHARASHTRA,,,Mumbai Suburban,2022,84.66302241760836,249.1564636746861,55.33051720041949,241.72984929502792,61.261212602222905,182.35334439338646,178.932211077869,122.19084445204487,246.273344127452,229.83616874646202,167.52210165924296,158.29165235368302,1977.540732000105,333.8194860922945,358.3215790976703,729.7497440507523,555.649922759388
MAHARASHTRA,,,Mumbai Suburban,2023,83.63307477415589,259.8222468299581,64.85308687104033,236.83275390667546,71.51829469686373,176.2767793613069,153.96000163783398,123.45857684570888,222.44311254506826,232.8433250700368,199.45073162323064,144.12710753019854,1969.2190916920777,343.455321604114,373.2041354745795,676.138470389918,576.4211642234659
MAHARASHTRA,,,Mumbai,2017,39.62939366088325,107.75497244800157,102.3109986064939,195.9255409932103,207.81137448391365,222.57039237582472,245.86269453846268,190.5346612444602,116.86708785085332,151.3267243314486,186.91693554243568,167.4378518810067,1934.9486279569946,147.38436610888482,506.04791408361785,775.8348360096008,505.68151175489095
MAHARASHTRA,,,Mumbai,2018,73.77360557808721,103.99310988517183,73.85424547201254,190.77628392527058,233.43399052968843,205.60302854561837,233.3274472346862,207.5091211255351,124.8901550067197,176.63666443248616,181.8429638041216,143.4259039320915,1949.0665194714893,177.76671546325906,498.06451992697157,771.3297519125593,501.90553216869927
MAHARASHTRA,,,Mumbai,2019,59.218057697443214,124.72801216181597,85.78094621568454,218.77635327810108,227.63744043361837,189.1519278535708,241.79579828769792,189.30758803967134,135.83505215096727,151.77632732652913,171.22102850708518,147.1279745246546,1942.3565064768393,183.94606985925918,532.194739927404,756.0903663319074,470.1253303582689
MAHARASHTRA,,,Mumbai,2020,56.07527261092008,115.49012691162753,95.51604000168739,197.1485396306389,228.52699130829149,184.79317507601817,223.21046499847625,219.1529572096439,134.5732286591882,174.73696677992504,206.82658395936042,145.2417517419989,1981.2920988877765,171.5653995225476,521.1915709406178,761.7298259433265,526.8053024812843
MAHARASHTRA,,,Mumbai,2021,68.86103901107414,102.94221614804587,75.9811827511324,221.01223431812136,207.4737055356286,193.1509232777248,250.4005402916002,219.45982581490415,132.74315425211978,178.74827348667765,183.34645453895885,158.40643046923455,1992.5259798952222,171.80325515912,504.4671226048823,795.7544436363489,520.5011584948711
MAHARASHTRA,,,Mumbai,2022,36.78589451536707,126.66016431224925,68.5638439539443,185.83110700217722,207.30057197799795,215.26358982470495,249.486391408832,186.11995846913234,128.97550415837304,147.4686056251034,175.36059261148716,165.38158417943907,1893.1978080388076,163.44605882761633,461.6955229341195,779.8454438610423,488.21078241602964
MAHARASHTRA,,,Mumbai,2023,47.338797817840565,109.50036521148809,98.95674233017542,205.36219847678683,231.6077811005264,195.78622884183423,243.63111708118655,196.20378681816325,145.7030970582078,175.73398235131472,199.99689995520285,167.14541082040748,2016.9664078631345,156.83916302932866,535.9267219074886,781.3242297993918,542.876293126925
MAHARASHTRA,,,Raigarh,2017,199.9984696510645,242.05376812262085,215.014860716782,84.92863320070332,195.86044801487324,207.9076696460345,123.8177040893911,113.37930993582955,232.51521389662526,152.82824720781983,201.13997405357165,143.91910535332715,2113.363403888643,442.05223777368536,495.8039419323586,677.6198975678803,497.88732661471863
MAHARASHTRA,,,Raigarh,2018,199.4380041786855,221.07625938219118,227.53833230755447,77.46421898364714,182.6842096209359,200.1595266104037,153.33710929014708,128.4484674379957,255.19052060593356,161.9053036158697,165.5335378486593,144.80514317671535,2117.580633058739,420.51426356087666,487.6867609121375,737.1356239444801,472.2439846412443
MAHARASHTRA,,,Raigarh,2019,193.88487860276996,227.71706109932495,209.78352187387014,77.35681548407243,204.34940793776258,220.84843861340005,144.4740394588491,137.4938628503541,235.44106104241138,155.49040930814317,165.25541558048977,127.30548045632979,2099.4003923077776,421.6019397020949,491.4897452957052,738.2574019650147,448.0513053449627
MAHARASHTRA,,,Raigarh,2020,210.78582568762303,230.00894148443365,228.79155380780998,101.03758365334735,213.6166792910766,184.802971640606,150.53491631938888,116.96644388083797,246.06588844485947,149.3964556909129,165.26933967481625,129.34938893884183,2126.625988514554,440.7947671720567,543.4458167522339,698.3702202856923,444.015184304571
MAHARASHTRA,,,Raigarh,2021,172.24791461254352,217.61961264910983,217.13663817596267,68.22929716570954,195.85218891821404,197.11017796724394,134.5983065507159,101.66302945712539,226.99040201411353,143.86822119355662,182.99019584074532,124.12794196434558,1982.4339265093859,389.8675272616533,481.2181242598862,660.3619159891988,450.9863589986476
MAHARASHTRA,,,Raigarh,2022,196.53352978684796,224.74958413491098,208.6200152377853,61.88126339119752,211.42216190046344,222.0352955205029,123.81297244702786,124.48849386377216,241.11109043984712,155.48157488541452,166.9368243160351,145.80188794995638,2082.8746938737613,421.28311392175897,481.9234405294463,711.44785227115,468.220287151406
MAHARASHTRA,,,Raigarh,2023,205.85854923536868,238.3269360221384,230.76995923862697,100.68112537418806,209.7272756698663,214.54592919651984,147.64206554271377,130.53927175281095,222.0669779872859,152.91299508045327,190.45965389827302,133.71420781607748,2177.2449468143222,444.1854852575071,541.1783602826813,714.7942444793305,477.08685679480374
